"Time","Type","Details"
"2024-10-07 2:48 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4249, time stamp: 0x04b4d1a0&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044059&#x000d;&#x000a;Faulting process id: 0x0x5334&#x000d;&#x000a;Faulting application start time: 0x0x1DB18C80184CC1E&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 084d5d3d-19e9-445f-9e88-15ee3f2fc255&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-04 2:40 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4249, time stamp: 0x04b4d1a0&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044059&#x000d;&#x000a;Faulting process id: 0x0x12C0&#x000d;&#x000a;Faulting application start time: 0x0x1DB166B5FFE3CC3&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: f01bd2fe-4a99-4157-99d2-891b5f190c82&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-03 9:56 PM","Application Error","Faulting application name: svchost.exe_cbdhsvc, version: 10.0.22621.1, time stamp: 0x6dc5c2a5&#x000d;&#x000a;Faulting module name: SmartActionPlatform.dll, version: 10.0.22621.4111, time stamp: 0xa5505597&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000008805&#x000d;&#x000a;Faulting process id: 0x0x6C88&#x000d;&#x000a;Faulting application start time: 0x0x1DB15CA4CBAA6CE&#x000d;&#x000a;Faulting application path: C:\windows\system32\svchost.exe&#x000d;&#x000a;Faulting module path: C:\Windows\System32\SmartActionPlatform.dll&#x000d;&#x000a;Report Id: f0177984-a508-47bc-851f-2ee8841f8dbd&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-03 7:39 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4249, time stamp: 0x04b4d1a0&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044059&#x000d;&#x000a;Faulting process id: 0x0x59D8&#x000d;&#x000a;Faulting application start time: 0x0x1DB15CBF9B3C0D4&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 9055adbc-f1e2-44e7-9d79-1ed9d69ce0c9&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-03 3:09 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4249, time stamp: 0x04b4d1a0&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044059&#x000d;&#x000a;Faulting process id: 0x0x373C&#x000d;&#x000a;Faulting application start time: 0x0x1DB15A63FB6936D&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 68a6816a-96af-4317-bd47-f42f1f710ba0&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-02 4:21 PM","Application Error","Faulting application name: ensserver.exe, version: 0.0.0.0, time stamp: 0x622838d2&#x000d;&#x000a;Faulting module name: ucrtbase.dll, version: 10.0.22621.3593, time stamp: 0x84b62951&#x000d;&#x000a;Exception code: 0xc0000409&#x000d;&#x000a;Fault offset: 0x0009e3bb&#x000d;&#x000a;Faulting process id: 0x0x1838&#x000d;&#x000a;Faulting application start time: 0x0x1DB14DA2907E614&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\EaseUS\ENS\ensserver.exe&#x000d;&#x000a;Faulting module path: C:\windows\System32\ucrtbase.dll&#x000d;&#x000a;Report Id: 4699326d-9e48-4d2a-be12-a04a130e5d0a&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 11:57 PM","Application Error","Faulting application name: bad_module_info, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0x00000000&#x000d;&#x000a;Fault offset: 0x00000000&#x000d;&#x000a;Faulting process id: 0x0x1B28&#x000d;&#x000a;Faulting application start time: 0x0x1DB145D6012F7D0&#x000d;&#x000a;Faulting application path: bad_module_info&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 9fdf9eba-4917-4548-9cb3-26b7c03d2a00&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 11:54 PM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x000003c4&#x000d;&#x000a;Faulting process id: 0x0x2D0C&#x000d;&#x000a;Faulting application start time: 0x0x1DB0DEC6887C434&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\VC3TS234319429909567\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 3c8e4669-4ae6-42c2-a9e6-0ad0e5f635d5&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 9:02 PM","Application Error","Faulting application name: innosetup-6.3.3.tmp, version: 51.1052.0.0, time stamp: 0x6690dabc&#x000d;&#x000a;Faulting module name: innosetup-6.3.3.tmp, version: 51.1052.0.0, time stamp: 0x6690dabc&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000a878&#x000d;&#x000a;Faulting process id: 0x0x2548&#x000d;&#x000a;Faulting application start time: 0x0x1DB144519DC6D25&#x000d;&#x000a;Faulting application path: C:\Users\bwalter\AppData\Local\Temp\is-7B8EC.tmp\innosetup-6.3.3.tmp&#x000d;&#x000a;Faulting module path: C:\Users\bwalter\AppData\Local\Temp\is-7B8EC.tmp\innosetup-6.3.3.tmp&#x000d;&#x000a;Report Id: 53d39475-4fff-4b33-94fa-eca16f810444&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 9:02 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3810, time stamp: 0x1aa5faec&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x869C&#x000d;&#x000a;Faulting application start time: 0x0x1DB1445255173BA&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: f9d794cd-ac13-45ae-a3bb-39cf3d0ef74b&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 9:01 PM","Application Error","Faulting application name: innosetup-6.3.3.tmp, version: 51.1052.0.0, time stamp: 0x6690dabc&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x2548&#x000d;&#x000a;Faulting application start time: 0x0x1DB144519DC6D25&#x000d;&#x000a;Faulting application path: C:\Users\bwalter\AppData\Local\Temp\is-7B8EC.tmp\innosetup-6.3.3.tmp&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 0a7d0c14-e2d3-4d47-8d08-ef21000794dd&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 2:58 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3810, time stamp: 0x1aa5faec&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x37B8&#x000d;&#x000a;Faulting application start time: 0x0x1DB14124332A9B9&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 70bf3ad2-3920-4218-bbf2-0bf21f1762ae&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-10-01 2:57 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x4864&#x000d;&#x000a;Faulting application start time: 0x0x1DB141238622B08&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 231b28cc-af7f-43cf-b4f0-87f326b0e462&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-27 4:20 PM","Application Error","Faulting application name: Photos.exe, version: 0.0.0.0, time stamp: 0x66a9ebeb&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x518e67bb&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000000000037d00&#x000d;&#x000a;Faulting process id: 0x0x813C&#x000d;&#x000a;Faulting application start time: 0x0x1DB10F912BCAD0B&#x000d;&#x000a;Faulting application path: C:\Program Files\WindowsApps\Microsoft.Windows.Photos_2024.11070.31001.0_x64__8wekyb3d8bbwe\Photos.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 01e8f6c1-191b-43d3-af57-54c310f0d457&#x000d;&#x000a;Faulting package full name: Microsoft.Windows.Photos_2024.11070.31001.0_x64__8wekyb3d8bbwe&#x000d;&#x000a;Faulting package-relative application ID: App"
"2024-09-27 3:09 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x319C&#x000d;&#x000a;Faulting application start time: 0x0x1DB10EF3B43C12A&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: d7ceabcd-d1c0-4748-b374-7d761f9479e8&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-26 3:13 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x718&#x000d;&#x000a;Faulting application start time: 0x0x1DB10268FC0C94E&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: d38090f7-de09-4821-948b-54519b0d99c8&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-25 7:45 PM","Application Error","Faulting application name: AirPodsDesktop.exe, version: 0.4.1.0, time stamp: 0x651e896b&#x000d;&#x000a;Faulting module name: dsound.dll, version: 10.0.22621.3527, time stamp: 0xcaa2306f&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00054f01&#x000d;&#x000a;Faulting process id: 0x0x20D4&#x000d;&#x000a;Faulting application start time: 0x0x1DB0F5C1C20987D&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\AirPodsDesktop\AirPodsDesktop.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\dsound.dll&#x000d;&#x000a;Report Id: 5dfb1aa8-4284-4cf6-a0ee-04d6c21e1c03&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-25 5:47 PM","Application Error","Faulting application name: Explorer.EXE, version: 10.0.22621.4169, time stamp: 0xdf363a33&#x000d;&#x000a;Faulting module name: SnapLayout.dll, version: 2124.19103.0.0, time stamp: 0x668d6a0a&#x000d;&#x000a;Exception code: 0xc000027b&#x000d;&#x000a;Fault offset: 0x0000000000055b82&#x000d;&#x000a;Faulting process id: 0x0x61D4&#x000d;&#x000a;Faulting application start time: 0x0x1DB0F5C09C87F00&#x000d;&#x000a;Faulting application path: C:\windows\Explorer.EXE&#x000d;&#x000a;Faulting module path: C:\windows\SystemApps\MicrosoftWindows.Client.Core_cw5n1h2txyewy\SnapLayout.dll&#x000d;&#x000a;Report Id: 99fd8fc0-b501-413c-9d18-45c4edec2a95&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-24 10:18 PM","Application Error","Faulting application name: ctfmon.exe, version: 10.0.22621.1, time stamp: 0xf4b8fb49&#x000d;&#x000a;Faulting module name: InputService.dll, version: 10.0.22621.4111, time stamp: 0x72e917f2&#x000d;&#x000a;Exception code: 0x00000675&#x000d;&#x000a;Fault offset: 0x00000000000da184&#x000d;&#x000a;Faulting process id: 0x0x3034&#x000d;&#x000a;Faulting application start time: 0x0x1DB0E91FCE4B6CF&#x000d;&#x000a;Faulting application path: C:\windows\system32\ctfmon.exe&#x000d;&#x000a;Faulting module path: C:\windows\system32\InputService.dll&#x000d;&#x000a;Report Id: 8179a4a2-a518-452a-916c-53b7119da21e&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-24 3:02 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3810, time stamp: 0x1aa5faec&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x3DA0&#x000d;&#x000a;Faulting application start time: 0x0x1DB0E92C5D57AA0&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 87f1d616-2974-4c01-a0e4-88bf86d91503&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-24 3:02 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x5EC8&#x000d;&#x000a;Faulting application start time: 0x0x1DB0E92C4AED226&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 51cfcf2c-941f-43ce-89fc-5a4cda0858b7&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-23 11:21 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x3D48&#x000d;&#x000a;Faulting application start time: 0x0x1DB0E0F54F0421A&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: b6525af1-7e1d-4b29-828f-034657533688&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-23 11:09 PM","Application Error","Faulting application name: ensserver.exe, version: 0.0.0.0, time stamp: 0x622838d2&#x000d;&#x000a;Faulting module name: ucrtbase.dll, version: 10.0.22621.3593, time stamp: 0x84b62951&#x000d;&#x000a;Exception code: 0xc0000409&#x000d;&#x000a;Fault offset: 0x0009e3bb&#x000d;&#x000a;Faulting process id: 0x0x18DC&#x000d;&#x000a;Faulting application start time: 0x0x1DB0DEC6617A9EE&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\EaseUS\ENS\ensserver.exe&#x000d;&#x000a;Faulting module path: C:\windows\System32\ucrtbase.dll&#x000d;&#x000a;Report Id: 2b9ff85d-0b4d-4418-9477-ccac633309ca&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-23 7:15 PM","Application Error","Faulting application name: WerFault.exe, version: 10.0.22621.3810, time stamp: 0x1aa5faec&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x39A4&#x000d;&#x000a;Faulting application start time: 0x0x1DB0DECEA514EDF&#x000d;&#x000a;Faulting application path: C:\windows\SysWOW64\WerFault.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: ab037d93-028e-44cf-af37-5957f4830d57&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-23 7:15 PM","Application Error","Faulting application name: AdobeARM.exe, version: 1.824.460.1091, time stamp: 0x66aa7004&#x000d;&#x000a;Faulting module name: ntdll.dll, version: 10.0.22621.4111, time stamp: 0x80da5a42&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x00044069&#x000d;&#x000a;Faulting process id: 0x0x5334&#x000d;&#x000a;Faulting application start time: 0x0x1DB0DECE3245A3B&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Common Files\Adobe\ARM\1.0\AdobeARM.exe&#x000d;&#x000a;Faulting module path: C:\windows\SYSTEM32\ntdll.dll&#x000d;&#x000a;Report Id: 0b0e012c-589e-40d6-ac58-2296200f0a9c&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-23 2:45 PM","Application Error","Faulting application name: ensserver.exe, version: 0.0.0.0, time stamp: 0x622838d2&#x000d;&#x000a;Faulting module name: ucrtbase.dll, version: 10.0.22621.3593, time stamp: 0x84b62951&#x000d;&#x000a;Exception code: 0xc0000409&#x000d;&#x000a;Fault offset: 0x0009e3bb&#x000d;&#x000a;Faulting process id: 0x0x18F0&#x000d;&#x000a;Faulting application start time: 0x0x1DB0BBBED762CE2&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\EaseUS\ENS\ensserver.exe&#x000d;&#x000a;Faulting module path: C:\windows\System32\ucrtbase.dll&#x000d;&#x000a;Report Id: 5f1f9c12-4cff-4a5c-aa6b-f7bf7a227a92&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
"2024-09-21 12:02 AM","Application Error","Faulting application name: lua.exe, version: 6.5.0.1, time stamp: 0x528d0d55&#x000d;&#x000a;Faulting module name: unknown, version: 0.0.0.0, time stamp: 0x00000000&#x000d;&#x000a;Exception code: 0xc0000005&#x000d;&#x000a;Fault offset: 0x0000029c&#x000d;&#x000a;Faulting process id: 0x0x30C0&#x000d;&#x000a;Faulting application start time: 0x0x1DB08442CE8F286&#x000d;&#x000a;Faulting application path: C:\Program Files (x86)\Kaseya\VC3TS234319429909567\extensions\lua.exe&#x000d;&#x000a;Faulting module path: unknown&#x000d;&#x000a;Report Id: 50913808-8fe4-4cb6-a5d4-8da09b147cea&#x000d;&#x000a;Faulting package full name: &#x000d;&#x000a;Faulting package-relative application ID:"
